Jun  5 11:36:10.345000 - 4296/6068	ODBC:S DBFreeConnection free(59) con=00000000000E0C70,env=0000000001787470,dbc=0000000001787550,spid=213 cur=0,3,6 sep=. VMC10134DJ007 A (CT920SQL@JDE920) 
Jun  5 11:36:10.345001 - 4296/6068	ODBC:S DBFreeRequest(drop) req=000000000AFDD110,con=00000000000E0C70 
Jun  5 11:36:10.345002 - 4296/6068	ODBC:S DBFreeConnection free(58) con=00000000000E0C70,env=0000000001787470,dbc=0000000001787550,spid=213 cur=0,3,6 sep=. VMC10134DJ007 A (CT920SQL@JDE920) 
Jun  5 11:36:10.345003 - 4296/6068	ODBC:S DBFreeRequest(drop) req=000000000AFDCF70,con=00000000000E0C70 
Jun  5 11:36:10.345004 - 4296/6068	ODBC:S DBFreeConnection free(57) con=00000000000E0C70,env=0000000001787470,dbc=0000000001787550,spid=213 cur=0,3,6 sep=. VMC10134DJ007 A (CT920SQL@JDE920) 
Jun  5 11:36:10.345005 - 4296/6068	ODBC:S DBFreeRequest(drop) req=000000000AFDE150,con=00000000000E0C70 
Jun  5 11:36:10.346000 - 4296/6068	ODBC:S DBFreeConnection free(56) con=00000000000E0C70,env=0000000001787470,dbc=0000000001787550,spid=213 cur=0,3,6 sep=. VMC10134DJ007 A (CT920SQL@JDE920) 
Jun  5 11:36:10.346001 - 4296/6068	ODBC:S DBFreeRequest(drop) req=000000000AFDD450,con=00000000000E0C70 
Jun  5 11:36:10.346002 - 4296/6068	ODBC:S DBFreeConnection free(55) con=00000000000E0C70,env=0000000001787470,dbc=0000000001787550,spid=213 cur=0,3,6 sep=. VMC10134DJ007 A (CT920SQL@JDE920) 
Jun  5 11:36:10.346003 - 4296/6068	ODBC:S DBFreeRequest(drop) req=000000000AFDDE10,con=00000000000E0C70 
Jun  5 11:36:10.346004 - 4296/6068	ODBC:S DBFreeRequest(drop) req=000000000AFDDFB0,con=00000000000E0C70 
Jun  5 11:36:10.347000 - 4296/6068	ODBC:S DBFreeRequest(drop) req=000000000AFDE490,con=00000000000E0C70 
Jun  5 11:36:10.347001 - 4296/6068	ODBC:S DBFreeRequest(drop) req=000000000AFDCC30,con=00000000000E0C70 
Jun  5 11:36:10.347002 - 4296/6068	ODBC:S DBFreeConnection free(54) con=00000000000E0C70,env=0000000001787470,dbc=0000000001787550,spid=213 cur=0,3,6 sep=. VMC10134DJ007 A (CT920SQL@JDE920) 
Jun  5 11:36:10.347003 - 4296/6068	ODBC:S DBFreeRequest(drop) req=000000000AFDCA90,con=00000000000E0C70 
Jun  5 11:36:10.347004 - 4296/6068	ODBC:S DBFreeConnection free(53) con=00000000000E0C70,env=0000000001787470,dbc=0000000001787550,spid=213 cur=0,3,6 sep=. VMC10134DJ007 A (CT920SQL@JDE920) 
Jun  5 11:36:10.347005 - 4296/6068	ODBC:S DBFreeRequest(drop) req=000000000AEEF5A0,con=000000000A47C530 
Jun  5 11:36:10.348000 - 4296/6068	ODBC:S DBFreeConnection free(15) con=000000000A47C530,env=0000000001787470,dbc=000000000178BEA0,spid=180 cur=0,3,6 sep=. VMC10134PJ038 A (CT920SQL@JDE920PROD) 
Jun  5 11:36:10.348001 - 4296/6068	ODBC:S DBFreeConnection free(52) con=00000000000E0C70,env=0000000001787470,dbc=0000000001787550,spid=213 cur=0,3,6 sep=. VMC10134DJ007 A (CT920SQL@JDE920) 
Jun  5 11:36:10.348002 - 4296/6068	ODBC:S DBFreeRequest(drop) req=000000000AFDDAD0,con=000000000A47C530 
Jun  5 11:36:10.349000 - 4296/6068	ODBC:S DBFreeConnection free(14) con=000000000A47C530,env=0000000001787470,dbc=000000000178BEA0,spid=180 cur=0,3,6 sep=. VMC10134PJ038 A (CT920SQL@JDE920PROD) 
Jun  5 11:36:10.349001 - 4296/6068	ODBC:S DBFreeRequest(drop) req=000000000AFDC480,con=00000000000E0C70 
Jun  5 11:36:10.349002 - 4296/6068	ODBC:S DBFreeConnection free(51) con=00000000000E0C70,env=0000000001787470,dbc=0000000001787550,spid=213 cur=0,3,6 sep=. VMC10134DJ007 A (CT920SQL@JDE920) 
Jun  5 11:36:10.349003 - 4296/6068	ODBC:S DBFreeRequest(drop) req=000000000AFDC140,con=00000000000E0C70 
Jun  5 11:36:10.349004 - 4296/6068	ODBC:S DBFreeConnection free(50) con=00000000000E0C70,env=0000000001787470,dbc=0000000001787550,spid=213 cur=0,3,6 sep=. VMC10134DJ007 A (CT920SQL@JDE920) 
Jun  5 11:36:10.349005 - 4296/6068	ODBC:S DBFreeRequest(drop) req=000000000AFDADC0,con=00000000000E0C70 
Jun  5 11:36:10.350000 - 4296/6068	ODBC:S DBFreeConnection free(49) con=00000000000E0C70,env=0000000001787470,dbc=0000000001787550,spid=213 cur=0,3,6 sep=. VMC10134DJ007 A (CT920SQL@JDE920) 
Jun  5 11:36:10.350001 - 4296/6068	ODBC:S DBFreeRequest(drop) req=000000000AFDB100,con=00000000000E0C70 
Jun  5 11:36:10.350002 - 4296/6068	ODBC:S DBFreeConnection free(48) con=00000000000E0C70,env=0000000001787470,dbc=0000000001787550,spid=213 cur=0,3,6 sep=. VMC10134DJ007 A (CT920SQL@JDE920) 
Jun  5 11:36:10.350003 - 4296/6068	ODBC:S DBFreeRequest(drop) req=000000000AFDC7C0,con=00000000000E0C70 
Jun  5 11:36:10.350004 - 4296/6068	ODBC:S DBFreeConnection free(47) con=00000000000E0C70,env=0000000001787470,dbc=0000000001787550,spid=213 cur=0,3,6 sep=. VMC10134DJ007 A (CT920SQL@JDE920) 
Jun  5 11:36:10.350005 - 4296/6068	ODBC:S DBFreeRequest(drop) req=000000000AFDAC20,con=00000000000E0C70 
Jun  5 11:36:10.350006 - 4296/6068	ODBC:S DBFreeConnection free(46) con=00000000000E0C70,env=0000000001787470,dbc=0000000001787550,spid=213 cur=0,3,6 sep=. VMC10134DJ007 A (CT920SQL@JDE920) 
Jun  5 11:36:10.350007 - 4296/6068	ODBC:S DBFreeRequest(drop) req=000000000AFDBE00,con=00000000000E0C70 
Jun  5 11:36:10.351000 - 4296/6068	ODBC:S DBFreeConnection free(45) con=00000000000E0C70,env=0000000001787470,dbc=0000000001787550,spid=213 cur=0,3,6 sep=. VMC10134DJ007 A (CT920SQL@JDE920) 
Jun  5 11:36:10.351001 - 4296/6068	ODBC:S DBFreeRequest(drop) req=000000000AFDB440,con=00000000000E0C70 
Jun  5 11:36:10.351002 - 4296/6068	ODBC:S DBFreeConnection free(44) con=00000000000E0C70,env=0000000001787470,dbc=0000000001787550,spid=213 cur=0,3,6 sep=. VMC10134DJ007 A (CT920SQL@JDE920) 
Jun  5 11:36:10.351003 - 4296/6068	ODBC:S DBFreeRequest(drop) req=000000000AFDBC60,con=00000000000E0C70 
Jun  5 11:36:10.351004 - 4296/6068	ODBC:S DBFreeConnection free(43) con=00000000000E0C70,env=0000000001787470,dbc=0000000001787550,spid=213 cur=0,3,6 sep=. VMC10134DJ007 A (CT920SQL@JDE920) 
Jun  5 11:36:10.351005 - 4296/6068	ODBC:S DBFreeRequest(drop) req=000000000AFDC2E0,con=00000000000E0C70 
Jun  5 11:36:10.352000 - 4296/6068	ODBC:S DBFreeConnection free(42) con=00000000000E0C70,env=0000000001787470,dbc=0000000001787550,spid=213 cur=0,3,6 sep=. VMC10134DJ007 A (CT920SQL@JDE920) 
Jun  5 11:36:10.352001 - 4296/6068	ODBC:S DBFreeRequest(drop) req=000000000A60D5C0,con=000000000A47C530 
Jun  5 11:36:10.352002 - 4296/6068	ODBC:S DBFreeConnection free(13) con=000000000A47C530,env=0000000001787470,dbc=000000000178BEA0,spid=180 cur=0,3,6 sep=. VMC10134PJ038 A (CT920SQL@JDE920PROD) 
Jun  5 11:36:10.352003 - 4296/6068	ODBC:S DBFreeRequest(drop) req=000000000A60CDA0,con=00000000000E0C70 
Jun  5 11:36:10.353000 - 4296/6068	ODBC:S DBFreeConnection free(41) con=00000000000E0C70,env=0000000001787470,dbc=0000000001787550,spid=213 cur=0,3,6 sep=. VMC10134DJ007 A (CT920SQL@JDE920) 
Jun  5 11:36:10.353001 - 4296/6068	ODBC:S DBFreeRequest(drop) req=000000000A60C580,con=00000000000E0C70 
Jun  5 11:36:10.353002 - 4296/6068	ODBC:S DBFreeConnection free(40) con=00000000000E0C70,env=0000000001787470,dbc=0000000001787550,spid=213 cur=0,3,6 sep=. VMC10134DJ007 A (CT920SQL@JDE920) 
Jun  5 11:36:10.353003 - 4296/6068	ODBC:S DBFreeRequest(drop) req=000000000A60D280,con=000000000A47C530 
Jun  5 11:36:10.354000 - 4296/6068	ODBC:S DBFreeConnection free(12) con=000000000A47C530,env=0000000001787470,dbc=000000000178BEA0,spid=180 cur=0,3,6 sep=. VMC10134PJ038 A (CT920SQL@JDE920PROD) 
Jun  5 11:36:10.354001 - 4296/6068	Entering jdeCacheDestroyAllUserCaches 
Jun  5 11:36:10.355000 - 4296/6068	Enter JDB_FreeCriticalSections. count=3 
Jun  5 11:36:10.355001 - 4296/6068	Exit JDB_FreeCriticalSections,count=2 to go 
Jun  5 11:36:10.355002 - 4296/6068	Enter JDB_FreeCriticalSections. count=2 
Jun  5 11:36:10.355003 - 4296/6068	Exit JDB_FreeCriticalSections,count=1 to go 
Jun  5 11:36:10.355004 - 4296/6068	Exiting JDB_FreeEnv with Success (EnvHandle 000000000ac61990) 
Jun  5 11:36:10.355005 - 4296/6068	Entering JDB_FreeUser (UserHandle 000000000ac2a4d0) 
Jun  5 11:36:10.355006 - 4296/6068	Decremented huser count to 2 
Jun  5 11:36:10.355007 - 4296/6068	Entering FreeLibraryCache 000000000ac25930 
Jun  5 11:36:10.355008 - 4296/6068	Decremented reference count for BSFN library D:\JDE\ES\jde920\e920\CTPY92\bin64\CTPY92FX\CINSTALL.dll, current count is 1 
Jun  5 11:36:10.355009 - 4296/6068	Entering FreeLibraryCache 000000000ac24df0 
Jun  5 11:36:10.355010 - 4296/6068	Decremented reference count for BSFN library D:\JDE\ES\jde920\e920\CTPY92\bin64\CTPY92FX\CFIN.dll, current count is 1 
Jun  5 11:36:10.355011 - 4296/6068	Entering FreeLibraryCache 000000000ac24730 
Jun  5 11:36:10.355012 - 4296/6068	Decremented reference count for BSFN library D:\JDE\ES\jde920\e920\CTPY92\bin64\CTPY92FX\CCORE.dll, current count is 0 
Jun  5 11:36:10.355013 - 4296/6068	Entering FreeLibraryCache 000000000ac244f0 
Jun  5 11:36:10.355014 - 4296/6068	Decremented reference count for BSFN library D:\JDE\ES\jde920\e920\CTPY92\bin64\CTPY92FX\CALLBSFN.dll, current count is 1 
Jun  5 11:36:10.355015 - 4296/6068	Exiting JDB_FreeUser with Success(UserHandle 000000000ac2a4d0) 
Jun  5 11:36:10.355016 - 4296/6068	Entering JDB_FreeEnv (EnvHandle 0000000000194cb0) 
Jun  5 11:36:10.355017 - 4296/6068	Enter JDB_CreateCriticalSections.count=1 
Jun  5 11:36:10.355018 - 4296/6068	Exit JDB_CreateCriticalSections with count=2 
Jun  5 11:36:10.355019 - 4296/6068	Entering JDB_InitUser with (AUTO commit mode) 
Jun  5 11:36:10.355020 - 4296/6068	Entering JDB_BeginTransaction (UserHandle 000000000ac2a4d0) 
Jun  5 11:36:10.355021 - 4296/6068	Exiting JDB_BeginTransaction with Success (UserHandle 000000000ac2a4d0) 
Jun  5 11:36:10.355022 - 4296/6068	Incremented huser count to 3 
Jun  5 11:36:10.355023 - 4296/6068	Exiting JDB_InitUser with Success (UserHandle 000000000ac2a4d0) 
Jun  5 11:36:10.355024 - 4296/6068	Entering jdeObjectUsageTrackingClear 
Jun  5 11:36:10.355025 - 4296/6068	Entering jdeFlushObjectTrackingHash 
Jun  5 11:36:10.355026 - 4296/6068	Entering JDB_OpenTable(Table = F98912) 
Jun  5 11:36:10.356000 - 4296/6068	Opening up local metadata repository. Type - JDESPECTYPE_GLBLTBL. 
Jun  5 11:36:10.356001 - 4296/6068	IntSpecOpenPackage: SPEC_HANDLE Allocated, Handle=000000000b093600 
Jun  5 11:36:10.356002 - 4296/6068	IntSpecOpenPackage: Recursively calling DoSpecOpen. Handle=000000000b093600 
Jun  5 11:36:10.356003 - 4296/6068	JDETAMA:Entering INTWorkWithTamLockList for action 0 
Jun  5 11:36:10.356004 - 4296/6068	JDETAMA:Exited INTWorkWithTamLockList for action 0 
Jun  5 11:36:10.356005 - 4296/6068	JDETAMA:INTGetTamLockHandle got pTamLock:[00000000001b85a0],pTamLock->hIPCTamLock:[00000000001b95c0]. 
Jun  5 11:36:10.356006 - 4296/6068	Locking D:\JDE\ES\jde920\e920\CTPY92\spec\CTPY92FX\glbltbl.ddb in READ mode.  
Jun  5 11:36:10.356007 - 4296/6068	JDETAMA:entering INTLockTam with pTamLock:[00000000001b85a0],pTamLock->hIPCTamLock:[00000000001b95c0],pTamLock->szLockName:D:\JDE\ES\jde920\e920\CTPY92\spec\CTPY92FX\glbltbl.ddb, type:1 
Jun  5 11:36:10.356008 - 4296/6068	JDETAMA:entering INTLockTam for read lock,nReaders 0 
Jun  5 11:36:10.356009 - 4296/6068	LOCK: Total READ locks after operation: 1  
Jun  5 11:36:10.356010 - 4296/6068	JDETAMA:exited INTLockTam with pTamLock:[00000000001b85a0],pTamLock->hIPCTamLock:[00000000001b95c0], type:1, numReaders=1. 
Jun  5 11:36:10.356011 - 4296/6068	jdeSpecOpen() opening spec of release JDESPECRELLVL_B9U. 
Jun  5 11:36:10.356012 - 4296/6068	SpecEncapsulation : jdeSpecOpenLocal completed OK. 
Jun  5 11:36:10.356013 - 4296/6068	IntSpecOpenPackage: Returning 'PASSED' 
Jun  5 11:36:10.357000 - 4296/6068	IntSpecClose: Entering w/ Handle = 000000000b093600 
Jun  5 11:36:10.357001 - 4296/6068	Unlocking TAM file D:\JDE\ES\jde920\e920\CTPY92\spec\CTPY92FX\glbltbl.ddb  
Jun  5 11:36:10.357002 - 4296/6068	JDETAMA:entering INTUnlockTam with pTamLock:[00000000001b85a0],pTamLock->hIPCTamLock:[00000000001b95c0],pTamLock->szLockName:D:\JDE\ES\jde920\e920\CTPY92\spec\CTPY92FX\glbltbl.ddb 
Jun  5 11:36:10.357003 - 4296/6068	JDETAMA:entering INTUnlockTam nReaders 1 
Jun  5 11:36:10.357004 - 4296/6068	UNLOCK: Total READ locks after operation: 0  
Jun  5 11:36:10.357005 - 4296/6068	JDETAMA:exited INTUNLockTam with pTamLock:[00000000001b85a0]. 
Jun  5 11:36:10.357006 - 4296/6068	IntSpecClose: Returning 'PASSED', Handle=000000000b093600 
Jun  5 11:36:10.357007 - 4296/6068	Opening up local metadata repository. Type - JDESPECTYPE_GBRLINK. 
Jun  5 11:36:10.357008 - 4296/6068	PKGBLD: Entering IntSvrPkgGetSpecIniFilePath 
Jun  5 11:36:10.357009 - 4296/6068	PKGBLD: Entering IntSvrPkgGetPkgSpecIniFilePath 
Jun  5 11:36:10.357010 - 4296/6068	Entering IntSvrPkgGetINIPaths 
Jun  5 11:36:10.357011 - 4296/6068	Entering IntSvrPkgGetINIPaths 
Jun  5 11:36:10.357012 - 4296/6068	PKGBLD: Exiting IntSvrPkgGetPkgSpecIniFilePath 
Jun  5 11:36:10.357013 - 4296/6068	PKGBLD: Exiting IntSvrPkgGetSpecIniFilePath 
Jun  5 11:36:10.357014 - 4296/6068	Entering JDB_GetKernelType 
Jun  5 11:36:10.357015 - 4296/6068	Exiting JDB_GetKernelType 
Jun  5 11:36:10.357016 - 4296/6068	SetupPackageRDB() - Invalid Package name ().  Using current running package info. 
Jun  5 11:36:10.357017 - 4296/6068	PKGBLD: Entering IntSvrPkgGetSpecIniPrivateProfileString 
Jun  5 11:36:10.357018 - 4296/6068	PKGBLD: Entering IntSvrPkgGetPkgSpecIniFilePath 
Jun  5 11:36:10.357019 - 4296/6068	Entering IntSvrPkgGetINIPaths 
Jun  5 11:36:10.357020 - 4296/6068	Entering IntSvrPkgGetINIPaths 
Jun  5 11:36:10.357021 - 4296/6068	PKGBLD: Exiting IntSvrPkgGetPkgSpecIniFilePath 
Jun  5 11:36:10.358000 - 4296/6068	PKGBLD: Exiting IntSvrPkgGetSpecIniPrivateProfileString 
Jun  5 11:36:10.358001 - 4296/6068	SetupPackageRDB() - Setting package name to current running package: CTPY92FX. 
Jun  5 11:36:10.358002 - 4296/6068	Local RDBMS data format is always XML. 
Jun  5 11:36:10.358003 - 4296/6068	IntSpecOpenPackage: SPEC_HANDLE Allocated, Handle=000000000b092580 
Jun  5 11:36:10.358004 - 4296/6068	IntSpecOpenPackage: Recursively calling DoSpecOpen. Handle=000000000b092580 
Jun  5 11:36:10.358005 - 4296/6068	Entering JDB_GetDatabaseTypeFromDS (DS Central Objects - CTPY92) 
Jun  5 11:36:10.358006 - 4296/6068	Exiting JDB_GetDatabaseTypeFromDS with Success (DS Central Objects - CTPY92) (Type S) 
Jun  5 11:36:10.358007 - 4296/6068	Entering JDB_OpenTableWithSQLName(Table = F98740 and SQLTable = F98740CTPY92FX) 
Jun  5 11:36:10.358008 - 4296/6068	ODBC:S DBInitConnection shr(41) con=00000000000E0C70,env=0000000001787470,dbc=0000000001787550,spid=213 cur=0,3,6 sep=. VMC10134DJ007 A (CT920SQL@JDE920) 
Jun  5 11:36:10.358009 - 4296/6068	Incremented table handle count to 3 
Jun  5 11:36:10.358010 - 4296/6068	Entering JDB_AssignNonJDETablename (NonJDETableName F98740CTPY92FX) (hRequest 000000000b475d10) 
Jun  5 11:36:10.358011 - 4296/6068	Exiting JDB_AssignNonJDETablename with Success (NonJDETableName F98740CTPY92FX) 
Jun  5 11:36:10.358012 - 4296/6068	Exiting JDB_OpenTableWithSQLName(Table = F98740) (UserHandle 000000000ac2a4d0) (hRequest 000000000b475d10) with Success 
Jun  5 11:36:10.358013 - 4296/6068	jdeSpecOpen() opening spec of release JDESPECRELLVL_B10. 
Jun  5 11:36:10.358014 - 4296/6068	SpecEncapsulation : jdeSpecOpenLocalOpt completed OK. 
Jun  5 11:36:10.358015 - 4296/6068	IntSpecOpenPackage: Returning 'PASSED' 
Jun  5 11:36:10.358016 - 4296/6068	Entering JDB_GetKernelType 
Jun  5 11:36:10.358017 - 4296/6068	Exiting JDB_GetKernelType 
Jun  5 11:36:10.358018 - 4296/6068	Entering JDB_ClearSelection (hRequest 000000000b475d10) 
Jun  5 11:36:10.358019 - 4296/6068	Exiting JDB_ClearSelection with Success 
Jun  5 11:36:10.358020 - 4296/6068	Entering JDB_SelectKeyed (hRequest 000000000b475d10) 
Jun  5 11:36:10.358021 - 4296/6068	ODBC:S DBInitRequest(new) req=000000000AFDCF70,con=00000000000E0C70,env=0000000001787470,dbc=0000000001787550,spid=213 VMC10134DJ007 A (CT920SQL@JDE920) 
Jun  5 11:36:10.358022 - 4296/6068	SELECT  *  FROM CTJDE_CTPY92.PY920.F98740CTPY92FX  WHERE  ( ELPRDTYP = 4 AND ELOBNM = 'F98912' )  ORDER BY ELPRDTYP ASC,ELOBNM ASC,ELVERS ASC,ELFMNM ASC,ELCTRLID ASC,ELWEVENT ASC,ELERID3 ASC 
Jun  5 11:36:10.358023 - 4296/6068	Entering DBPerformRequest 
Jun  5 11:36:10.358024 - 4296/6068	ODBC:S DBPerformRequest req=000000000AFDCF70,con=00000000000E0C70,env=0000000001787470,dbc=0000000001787550,spid=213 VMC10134DJ007 A (CT920SQL@JDE920) 
Jun  5 11:36:10.358025 - 4296/6068	Exiting DBPerformRequest 
Jun  5 11:36:10.358026 - 4296/6068	Exiting JDB_SelectKeyed with Success 
Jun  5 11:36:10.358027 - 4296/6068	SpecEncapsulation : jdeSpecSelectKeyed completed OK. 
Jun  5 11:36:10.358028 - 4296/6068	No More Data found (hRequest 000000000b475d10) 
Jun  5 11:36:10.358029 - 4296/6068	Entering JDB_GetLastDBError (hRequest 000000000b475d10) 
Jun  5 11:36:10.359000 - 4296/6068	Exiting JDB_GetLastDBError with Success 
Jun  5 11:36:10.359001 - 4296/6068	IntSpecClose: Entering w/ Handle = 000000000b092580 
Jun  5 11:36:10.359002 - 4296/6068	Entering JDB_CloseTable (hRequest 000000000b475d10) 
Jun  5 11:36:10.359003 - 4296/6068	Entering JDB_CloseTable(Table = F98740) 
Jun  5 11:36:10.359004 - 4296/6068	Entering JDB_ClearSequencing (hRequest 000000000b475d10) 
Jun  5 11:36:10.359005 - 4296/6068	Exiting JDB_ClearSequencing with Success 
Jun  5 11:36:10.359006 - 4296/6068	Entering JDB_ClearSelection (hRequest 000000000b475d10) 
Jun  5 11:36:10.359007 - 4296/6068	Exiting JDB_ClearSelection with Success 
Jun  5 11:36:10.359008 - 4296/6068	Entering JDB_ClearAggregate (hRequest 000000000b475d10) 
Jun  5 11:36:10.359009 - 4296/6068	Exiting JDB_ClearAggregate with Success 
Jun  5 11:36:10.359010 - 4296/6068	Entering JDB_ClearGroupBy (hRequest 000000000b475d10) 
Jun  5 11:36:10.359011 - 4296/6068	Exiting JDB_ClearGroupBy with Success 
Jun  5 11:36:10.359012 - 4296/6068	Entering JDB_ClearColumnArithmetic (hRequest 000000000b475d10) 
Jun  5 11:36:10.359013 - 4296/6068	Exiting JDB_ClearColumnArithmetic with Success 
Jun  5 11:36:10.359014 - 4296/6068	Entering JDB_ClearHaving (hRequest 000000000b475d10) 
Jun  5 11:36:10.359015 - 4296/6068	Exiting JDB_ClearHaving with Success 
Jun  5 11:36:10.359016 - 4296/6068	Entering JDB_AssignOriginalJDETablename (hRequest 000000000b475d10) 
Jun  5 11:36:10.359017 - 4296/6068	Exiting JDB_AssignOriginalJDETablename with Success 
Jun  5 11:36:10.359018 - 4296/6068	ODBC:S DBFreeRequest(close) req=000000000AFDCF70,con=00000000000E0C70 
Jun  5 11:36:10.359019 - 4296/6068	Entering JDB_ClearBuffers (hRequest 000000000b475d10) 
Jun  5 11:36:10.359020 - 4296/6068	Exiting JDB_ClearBuffers with success. 
Jun  5 11:36:10.359021 - 4296/6068	Decremented table handle count to 2 
Jun  5 11:36:10.359022 - 4296/6068	ODBC:S DBFreeRequest(drop) req=000000000AFDD5F0,con=00000000000E0C70 
Jun  5 11:36:10.359023 - 4296/6068	ODBC:S DBFreeConnection free(40) con=00000000000E0C70,env=0000000001787470,dbc=0000000001787550,spid=213 cur=0,3,6 sep=. VMC10134DJ007 A (CT920SQL@JDE920) 
Jun  5 11:36:10.359024 - 4296/6068	Exiting JDB_CloseTable(Table = F98740) with Success 
Jun  5 11:36:10.359025 - 4296/6068	Exiting JDB_CloseTable with Success 
Jun  5 11:36:10.359026 - 4296/6068	IntSpecClose: Returning 'PASSED', Handle=000000000b092580 
Jun  5 11:36:10.359027 - 4296/6068	ODBC:S DBInitConnection shr(13) con=000000000A47C530,env=0000000001787470,dbc=000000000178BEA0,spid=180 cur=0,3,6 sep=. VMC10134PJ038 A (CT920SQL@JDE920PROD) 
Jun  5 11:36:10.359028 - 4296/6068	Incremented table handle count to 3 
Jun  5 11:36:10.359029 - 4296/6068	Exiting JDB_OpenTable(Table = F98912) (UserHandle 000000000ac2a4d0) (hRequest 000000000b474b10) with Success 
Jun  5 11:36:10.359030 - 4296/6068	jdeUTime_SetUTime: Input Value -- MMDDYYYY [6/5/2026]Time: [9:36:10] TimZone [] DSTRULE [DST_NONE] 
Jun  5 11:36:10.359031 - 4296/6068	jdeUTime_GetDSTOffsetEx: No DST Rule Applied 
Jun  5 11:36:10.359032 - 4296/6068	jdeUTime_SetUTime: Input --> MMDDYYYY [6/5/2026] Time [9:36:10] TimeZone [] DSTRule [DST_NONE]   Output --> UTIME [6/5/2026 09:36:10 (UTC)] 
Jun  5 11:36:10.359033 - 4296/6068	Entering jdeGetPathCodeExclusionList (Path Code CTPY92) 
Jun  5 11:36:10.359034 - 4296/6068	Exiting jdeGetPathCodeExclusionList (List found:  True) 
Jun  5 11:36:10.359035 - 4296/6068	Entering jdeProcessOUTHashEntry 
Jun  5 11:36:10.359036 - 4296/6068	Entering JDB_InsertTable (Table F98912) (hRequest 000000000b474b10) 
Jun  5 11:36:10.359037 - 4296/6068	jdeUTime_GetDSTOffsetEx: No DST Rule Applied 
Jun  5 11:36:10.359038 - 4296/6068	jdeUTime_GetWithDSTInterrnal: UTime INPUT [6/5/2026 09:36:10 (UTC)] 
Jun  5 11:36:10.359039 - 4296/6068	jdeUTime_GetWithDSTInternal: TimeZone INPUT [(UTC Standard)] 
Jun  5 11:36:10.360000 - 4296/6068	ODBC:S DBInitRequest(new) req=000000000AFDCC30,con=000000000A47C530,env=0000000001787470,dbc=000000000178BEA0,spid=180 VMC10134PJ038 A (CT920SQL@JDE920PROD) 
Jun  5 11:36:10.361000 - 4296/6068	INSERT INTO CTJDE920.SY920.F98912 VALUES (6/5/2026 9:36:10,359.000000,'SYSTEM','jdeFreeEnvBSFN','VMC10134DJ002',4296,'JCTTEST1','CTPY92',1.000000,' ',' ',0.000000,0.000000,' ',' ',' ',' ',0/0/0 0:0:0,0/0/0 0:0:0) 
Jun  5 11:36:10.361001 - 4296/6068	Entering DBPerformRequest 
Jun  5 11:36:10.361002 - 4296/6068	ODBC:S DBPerformRequest req=000000000AFDCC30,con=000000000A47C530,env=0000000001787470,dbc=000000000178BEA0,spid=180 VMC10134PJ038 A (CT920SQL@JDE920PROD) 
Jun  5 11:36:10.363000 - 4296/6068	Exiting DBPerformRequest 
Jun  5 11:36:10.363001 - 4296/6068	Exiting JDB_InsertTable with Success (Table F98912) 
Jun  5 11:36:10.363002 - 4296/6068	Exiting jdeProcessOUTHashEntry 
Jun  5 11:36:10.363003 - 4296/6068	Entering jdeProcessOUTHashEntry 
Jun  5 11:36:10.363004 - 4296/6068	Entering JDB_InsertTable (Table F98912) (hRequest 000000000b474b10) 
Jun  5 11:36:10.363005 - 4296/6068	ODBC:S DBResetRequest req=000000000AFDCC30,con=000000000A47C530,env=0000000001787470,dbc=000000000178BEA0,spid=180 VMC10134PJ038 A (CT920SQL@JDE920PROD) 
Jun  5 11:36:10.363006 - 4296/6068	INSERT INTO CTJDE920.SY920.F98912 VALUES (6/5/2026 9:36:10,359.000000,'R5542542','FormatCompany','VMC10134DJ002',4296,'JCTTEST1','CTPY92',1.000000,' ',' ',0.000000,0.000000,' ',' ',' ',' ',0/0/0 0:0:0,0/0/0 0:0:0) 
Jun  5 11:36:10.363007 - 4296/6068	Entering DBPerformRequest 
Jun  5 11:36:10.363008 - 4296/6068	ODBC:S DBPerformRequest req=000000000AFDCC30,con=000000000A47C530,env=0000000001787470,dbc=000000000178BEA0,spid=180 VMC10134PJ038 A (CT920SQL@JDE920PROD) 
Jun  5 11:36:10.365000 - 4296/6068	Exiting DBPerformRequest 
Jun  5 11:36:10.365001 - 4296/6068	Exiting JDB_InsertTable with Success (Table F98912) 
Jun  5 11:36:10.365002 - 4296/6068	Exiting jdeProcessOUTHashEntry 
Jun  5 11:36:10.365003 - 4296/6068	Entering jdeProcessOUTHashEntry 
Jun  5 11:36:10.365004 - 4296/6068	Entering JDB_InsertTable (Table F98912) (hRequest 000000000b474b10) 
Jun  5 11:36:10.365005 - 4296/6068	ODBC:S DBResetRequest req=000000000AFDCC30,con=000000000A47C530,env=0000000001787470,dbc=000000000178BEA0,spid=180 VMC10134PJ038 A (CT920SQL@JDE920PROD) 
Jun  5 11:36:10.365006 - 4296/6068	INSERT INTO CTJDE920.SY920.F98912 VALUES (6/5/2026 9:36:10,359.000000,'R5542542','X0010GetNextNumber','VMC10134DJ002',4296,'JCTTEST1','CTPY92',1.000000,' ',' ',0.000000,0.000000,' ',' ',' ',' ',0/0/0 0:0:0,0/0/0 0:0:0) 
Jun  5 11:36:10.365007 - 4296/6068	Entering DBPerformRequest 
